year,asylum region,origin region,refugees
1997,Northern Europe,Western Europe,8.0
1997,Southern Africa,Western Asia,6.0
1997,Southern Africa,Southern Asia,8.0
1997,Middle Africa,Southern Asia,3.0
1997,Western Asia,Middle Africa,7.0
1997,Central Asia,Middle Africa,1.0
1997,Central Asia,Northern Africa,1.0
1997,Eastern Africa,South-eastern Asia,1.0
1997,Eastern Africa,Southern Europe,19.0
1998,Middle Africa,Eastern Africa,65071.0
1998,Middle Africa,Middle Africa,238229.0
1998,Middle Africa,Western Africa,428.0
1998,Southern Europe,Southern Asia,1100.0
1998,Southern Europe,Western Asia,4509.0
1998,Southern Europe,Southern Europe,600989.0
1998,Western Asia,Northern Africa,981.0
1998,Western Asia,Eastern Africa,63434.0
1998,Western Asia,Southern Asia,30649.0
1998,Western Asia,Western Asia,605908.0
1998,South America,Middle Africa,1468.0
1998,South America,Southern Europe,270.0
1998,South America,Western Asia,188.0
1998,South America,Southern Asia,250.0
1998,South America,Eastern Europe,211.0
1998,South America,South America,1189.0
1998,South America,Caribbean,639.0
1998,South America,Northern Africa,62.0
1998,South America,Eastern Africa,53.0
1998,South America,Western Africa,450.0
1998,South America,Central Asia,81.0
1998,South America,South-eastern Asia,1423.0
1998,South America,Northern Europe,14.0
1998,South America,Central America,125.0
1998,Australia and New Zealand,Southern Asia,7796.0
1998,Australia and New Zealand,Middle Africa,24.0
1998,Australia and New Zealand,Southern Europe,27944.0
1998,Australia and New Zealand,Western Asia,12184.0
1998,Australia and New Zealand,Western Europe,51.0
1998,Australia and New Zealand,Eastern Africa,5787.0
1998,Australia and New Zealand,Eastern Europe,2293.0
1998,Australia and New Zealand,South America,464.0
1998,Australia and New Zealand,Eastern Asia,712.0
1998,Australia and New Zealand,Caribbean,1.0
1998,Australia and New Zealand,Northern Africa,2551.0
1998,Australia and New Zealand,Northern Europe,12.0
1998,Australia and New Zealand,Melanesia,23.0
1998,Australia and New Zealand,Western Africa,71.0
1998,Australia and New Zealand,Central America,556.0
1998,Australia and New Zealand,South-eastern Asia,9617.0
1998,Australia and New Zealand,Central Asia,24.0
1998,Australia and New Zealand,Polynesia,3.0
1998,Australia and New Zealand,Southern Africa,2.0
1998,Western Europe,Southern Asia,53934.0
1998,Western Europe,Middle Africa,12955.0
1998,Western Europe,Southern Europe,218729.0
1998,Western Europe,Western Asia,55215.0
1998,Western Europe,Eastern Africa,25850.0
1998,Western Europe,Eastern Europe,12498.0
1998,Western Europe,South America,2222.0
1998,Western Europe,Eastern Asia,3782.0
1998,Western Europe,Western Africa,6848.0
1998,Western Europe,Caribbean,1932.0
1998,Western Europe,Northern Africa,4289.0
1998,Western Europe,South-eastern Asia,57380.0
1998,Western Europe,Central Asia,139.0
1998,Western Asia,Central Asia,33233.0
1998,Eastern Africa,Middle Africa,281793.0
1998,Eastern Africa,Western Africa,86.0
1998,Eastern Africa,Eastern Africa,921301.0
1998,Western Europe,Central America,82.0
1998,Western Europe,Northern Europe,140.0
1998,Western Europe,Southern Africa,75.0
1998,Western Africa,Eastern Africa,2097.0
1998,Western Africa,Western Africa,863936.0
1998,Western Africa,Middle Africa,4568.0
1998,Western Africa,Northern Africa,271.0
1998,Western Africa,Southern Asia,62.0
1998,Western Africa,South-eastern Asia,107.0
1998,Southern Asia,Southern Asia,2793542.0
1998,Southern Asia,Eastern Asia,118440.0
1998,Southern Asia,South-eastern Asia,22777.0
1998,Southern Asia,Western Africa,11.0
1998,Southern Asia,Eastern Africa,1186.0
1998,Eastern Europe,Southern Asia,5393.0
1998,Eastern Europe,Middle Africa,595.0
1998,Eastern Europe,Northern Africa,160.0
1998,Eastern Europe,Eastern Africa,1228.0
1998,Eastern Europe,Western Asia,55111.0
1998,Eastern Europe,Western Africa,160.0
1998,Eastern Europe,Southern Europe,1121.0
1998,Caribbean,Caribbean,713.0
1998,Caribbean,Western Africa,12.0
1998,Central America,Central America,54826.0
1998,South America,Southern Africa,3.0
1998,Southern Africa,Middle Africa,6444.0
1998,Southern Africa,Eastern Africa,5461.0
1998,Southern Africa,Southern Africa,1894.0
1998,Southern Africa,Northern Africa,2.0
1998,Southern Africa,Western Africa,31.0
1998,Middle Africa,Northern Africa,73781.0
1998,Northern America,Southern Asia,51824.0
1998,Northern America,Middle Africa,5199.0
1998,Northern America,Southern Europe,116308.0
1998,Northern America,South America,5787.0
1998,Northern America,Western Asia,38425.0
1998,Northern America,Caribbean,31757.0
1998,Northern America,Western Europe,870.0
1998,Northern America,Eastern Africa,43751.0
1998,Northern America,Western Africa,13285.0
1998,Northern America,Eastern Europe,171234.0
1998,Northern America,Northern America,42.0
1998,Northern America,Southern Africa,94.0
1998,Northern America,Eastern Asia,6602.0
1998,Northern America,Central America,12049.0
1998,Northern America,Northern Europe,656.0
1998,Northern America,Northern Africa,14152.0
1998,Northern America,Melanesia,280.0
1998,Northern America,South-eastern Asia,123724.0
1998,Northern America,Central Asia,1259.0
1998,Western Europe,Western Europe,31.0
1998,Western Europe,Northern America,7.0
1998,Eastern Asia,Southern Asia,28.0
1998,Eastern Asia,Eastern Africa,64.0
1998,Eastern Asia,Middle Africa,3.0
1998,Eastern Asia,Western Asia,5.0
1998,Eastern Asia,Northern Africa,2.0
1998,Eastern Asia,South-eastern Asia,297749.0
1998,Western Africa,Western Asia,31.0
1998,South America,Eastern Asia,5.0
1998,Central America,Caribbean,903.0
1998,Caribbean,Southern Asia,7.0
1998,Caribbean,Eastern Africa,17.0
1998,Caribbean,South America,16.0
1998,Caribbean,Middle Africa,1.0
1998,Caribbean,Northern Africa,1016.0
1998,Caribbean,Central America,9.0
1998,Caribbean,Southern Africa,2.0
1998,Caribbean,Western Asia,1.0
1998,Western Asia,Southern Europe,709.0
1998,Western Asia,Western Africa,36.0
1998,Eastern Europe,Eastern Europe,4561.0
1998,Eastern Europe,Caribbean,34.0
1998,Eastern Europe,South-eastern Asia,171.0
1998,Eastern Africa,Western Asia,72.0
1998,Eastern Africa,Northern Africa,296913.0
1998,Northern Europe,Southern Asia,45448.0
1998,Northern Europe,Middle Africa,1906.0
1998,Northern Europe,Southern Europe,138169.0
1998,Northern Europe,Western Asia,67121.0
1998,Northern Europe,Eastern Africa,57316.0
1998,Northern Europe,Western Africa,1816.0
1998,Northern Europe,Eastern Europe,7724.0
1998,Northern Europe,South America,9056.0
1998,Northern Europe,Eastern Asia,1103.0
1998,Northern Europe,Central America,1333.0
1998,Northern Europe,Caribbean,562.0
1998,Northern Europe,Northern Africa,3731.0
1998,Northern Europe,Northern Europe,161.0
1998,Northern Europe,South-eastern Asia,4695.0
1998,Northern Europe,Central Asia,151.0
1998,Northern Europe,Southern Africa,56.0
1998,Caribbean,Eastern Asia,1.0
1998,Caribbean,Eastern Europe,3.0
1998,Northern Africa,Northern Africa,167002.0
1998,Northern Africa,Western Africa,245.0
1998,Northern Africa,Southern Asia,69.0
1998,Northern Africa,Eastern Africa,384353.0
1998,Northern Africa,Middle Africa,4752.0
1998,Northern Africa,Western Asia,8362.0
1998,Southern Europe,Middle Africa,745.0
1998,Southern Europe,Eastern Africa,1620.0
1998,Southern Europe,Eastern Europe,481.0
1998,Southern Europe,South America,340.0
1998,Southern Europe,Eastern Asia,27.0
1998,Southern Europe,Western Africa,293.0
1998,Southern Europe,Caribbean,703.0
1998,Southern Europe,Northern Africa,1002.0
1998,Southern Europe,Central America,3.0
1998,Southern Europe,Central Asia,10.0
1998,Southern Europe,South-eastern Asia,127.0
1998,Eastern Africa,Eastern Europe,2.0
1998,Eastern Africa,Southern Asia,33.0
1998,Eastern Africa,Southern Africa,3.0
1998,Middle Africa,South-eastern Asia,4.0
1998,Western Asia,Eastern Europe,37.0
1998,Western Africa,Eastern Europe,2.0
1998,Central America,Middle Africa,14.0
1998,Central America,Eastern Asia,7.0
1998,Central America,Western Africa,39.0
1998,Central America,South America,716.0
1998,Central America,Northern Africa,3.0
1998,Eastern Asia,Western Africa,1.0
1998,South-eastern Asia,Southern Asia,398.0
1998,South-eastern Asia,Middle Africa,13.0
1998,South-eastern Asia,Northern Africa,9.0
1998,South-eastern Asia,Eastern Africa,160.0
1998,South-eastern Asia,Western Asia,122.0
1998,South-eastern Asia,South-eastern Asia,203497.0
1998,Southern Asia,Western Asia,531644.0
1998,Southern Asia,Northern Africa,110.0
1998,Southern Asia,Southern Europe,2.0
1998,Western Asia,Middle Africa,6.0
1998,Southern Europe,Melanesia,2.0
1998,Southern Europe,Southern Africa,1.0
1998,Eastern Asia,Eastern Asia,1.0
1998,Central Asia,Southern Asia,8468.0
1998,Central Asia,Western Asia,50.0
1998,Central Asia,Eastern Asia,23.0
1998,Central Asia,Eastern Europe,539.0
1998,Central Asia,Eastern Africa,5.0
1998,Central Asia,Western Africa,4.0
1998,Central Asia,Central Asia,33139.0
1998,South-eastern Asia,Eastern Asia,66.0
1998,Northern Africa,Southern Europe,68.0
1998,Central America,Southern Asia,27.0
1998,Central America,Western Asia,23.0
1998,Central America,Eastern Africa,4.0
1998,Central America,Southern Europe,9.0
1998,Central America,Eastern Europe,17.0
1998,Eastern Africa,Caribbean,6.0
1998,South-eastern Asia,Southern Europe,7.0
1998,South-eastern Asia,Western Africa,4.0
1998,Southern Africa,South-eastern Asia,4.0
1998,Western Africa,Southern Africa,9.0
1998,Western Europe,Melanesia,40.0
1998,Western Europe,Polynesia,3.0
1998,Central America,South-eastern Asia,4.0
1998,Melanesia,South-eastern Asia,8198.0
1998,Eastern Europe,Central Asia,69512.0
1998,Eastern Europe,Northern Europe,1280.0
1998,Eastern Africa,Western Europe,1.0
1998,Melanesia,Melanesia,210.0
1998,Northern Europe,Northern America,18.0
1998,Northern Europe,Western Europe,8.0
1998,Southern Africa,Southern Asia,14.0
1998,Southern Africa,Eastern Europe,4.0
1998,Middle Africa,Southern Asia,5.0
1998,Northern Africa,Eastern Europe,6.0
1998,Western Asia,Eastern Asia,1.0
1998,Northern America,Australia and New Zealand,1.0
1998,Western Asia,South-eastern Asia,19.0
1998,Eastern Africa,Southern Europe,79.0
1999,Middle Africa,Eastern Africa,64902.0
1999,Middle Africa,Middle Africa,282057.0
1999,Middle Africa,Western Africa,318.0
1999,Middle Africa,Northern Africa,126819.0
1999,Southern Europe,Southern Europe,628204.0
1999,Southern Europe,Western Asia,4886.0
1999,Western Asia,Eastern Africa,63435.0
1999,Western Asia,Southern Asia,28711.0
1999,Western Asia,Western Asia,603854.0
1999,Western Asia,Northern Africa,1375.0
1999,South America,Middle Africa,1569.0
1999,South America,Southern Europe,310.0
1999,South America,Western Asia,176.0
1999,South America,Southern Asia,296.0
1999,South America,Eastern Europe,182.0
1999,South America,South America,1270.0
1999,South America,Caribbean,819.0
1999,South America,Northern Africa,68.0
1999,South America,Eastern Africa,48.0
1999,South America,Western Africa,507.0
1999,South America,Central Asia,81.0
1999,South America,South-eastern Asia,1396.0
1999,South America,Northern Europe,10.0
1999,South America,Central America,121.0
1999,Australia and New Zealand,Southern Asia,9353.0
1999,Australia and New Zealand,Middle Africa,33.0
1999,Australia and New Zealand,Southern Europe,26584.0
1999,Australia and New Zealand,Western Asia,13169.0
1999,Australia and New Zealand,Australia and New Zealand,1.0
1999,Australia and New Zealand,Western Europe,58.0
1999,Australia and New Zealand,Eastern Africa,5517.0
1999,Australia and New Zealand,Eastern Europe,1271.0
1999,Australia and New Zealand,South America,504.0
1999,Australia and New Zealand,Eastern Asia,611.0
1999,Australia and New Zealand,Caribbean,1.0
1999,Australia and New Zealand,Northern Africa,3020.0
1999,Australia and New Zealand,Northern Europe,9.0
1999,Australia and New Zealand,Melanesia,20.0
1999,Australia and New Zealand,Western Africa,100.0
1999,Australia and New Zealand,Central America,434.0
1999,Australia and New Zealand,South-eastern Asia,6086.0
1999,Australia and New Zealand,Central Asia,30.0
1999,Australia and New Zealand,Polynesia,3.0
1999,Australia and New Zealand,Northern America,1.0
1999,Australia and New Zealand,Southern Africa,1.0
1999,Western Europe,Southern Asia,64977.0
1999,Western Europe,Middle Africa,15404.0
1999,Western Europe,Southern Europe,175925.0
1999,Western Europe,Western Asia,57007.0
1999,Western Europe,Eastern Africa,32345.0
1999,Western Europe,Eastern Europe,9072.0
1999,Western Europe,South America,1948.0
1999,Western Europe,Eastern Asia,3898.0
1999,Western Europe,Western Africa,7201.0
1999,Western Europe,Caribbean,1782.0
1999,Western Europe,Northern Africa,5075.0
1999,Western Europe,South-eastern Asia,52362.0
1999,Western Europe,Central Asia,178.0
1999,Western Asia,Central Asia,33228.0
1999,Eastern Africa,Middle Africa,361243.0
1999,Eastern Africa,Eastern Africa,915029.0
1999,Eastern Africa,Western Africa,90.0
1999,Western Europe,Central America,51.0
1999,Western Europe,Northern Europe,106.0
1999,Western Europe,Southern Africa,61.0
1999,Western Africa,Middle Africa,6008.0
1999,Western Africa,Eastern Africa,2598.0
1999,Western Africa,Western Africa,824636.0
1999,Western Africa,Northern Africa,272.0
1999,Western Africa,Southern Asia,42.0
1999,Western Africa,South-eastern Asia,113.0
1999,Southern Asia,Southern Asia,2714890.0
1999,Southern Asia,South-eastern Asia,22843.0
1999,Southern Asia,Western Africa,11.0
1999,Southern Asia,Eastern Africa,1075.0
1999,Eastern Europe,Southern Asia,4364.0
1999,Eastern Europe,Middle Africa,386.0
1999,Eastern Europe,Northern Africa,184.0
1999,Eastern Europe,Eastern Africa,928.0
1999,Eastern Europe,Western Asia,42690.0
1999,Eastern Europe,Western Africa,137.0
1999,Eastern Europe,Southern Europe,3389.0
1999,Eastern Europe,Central Asia,35669.0
1999,Caribbean,Caribbean,741.0
1999,Caribbean,Western Africa,16.0
1999,Central America,Central America,50031.0
1999,South America,Southern Africa,3.0
1999,Southern Africa,Middle Africa,16498.0
1999,Southern Africa,Eastern Africa,6501.0
1999,Southern Africa,Southern Africa,690.0
1999,Southern Africa,Northern Africa,8.0
1999,Southern Africa,Western Africa,20.0
1999,Northern America,Southern Asia,55769.0
1999,Northern America,Middle Africa,6828.0
1999,Northern America,Southern Europe,147205.0
1999,Northern America,South America,6446.0
1999,Northern America,Western Asia,34733.0
1999,Northern America,Caribbean,26486.0
1999,Northern America,Western Europe,1475.0
1999,Northern America,Eastern Africa,48496.0
1999,Northern America,Western Africa,18309.0
1999,Northern America,Eastern Europe,26911.0
1999,Northern America,Northern America,34.0
1999,Northern America,Southern Africa,111.0
1999,Northern America,Eastern Asia,8957.0
1999,Northern America,Central America,11908.0
1999,Northern America,Northern Europe,816.0
1999,Northern America,Northern Africa,17078.0
1999,Northern America,Melanesia,309.0
1999,Northern America,South-eastern Asia,91132.0
1999,Northern America,Central Asia,2919.0
1999,Western Europe,Western Europe,3.0
1999,Eastern Asia,Southern Asia,43.0
1999,Eastern Asia,Eastern Africa,63.0
1999,Eastern Asia,Middle Africa,5.0
1999,Eastern Asia,Northern Africa,11.0
1999,Eastern Asia,South-eastern Asia,298357.0
1999,Western Africa,Western Asia,26.0
1999,South America,Eastern Asia,6.0
1999,Central America,South America,949.0
1999,Central America,Caribbean,1000.0
1999,Caribbean,Southern Asia,16.0
1999,Caribbean,Eastern Africa,14.0
1999,Caribbean,South America,13.0
1999,Caribbean,Middle Africa,4.0
1999,Caribbean,Northern Africa,902.0
1999,Caribbean,Central America,9.0
1999,Caribbean,Western Asia,9.0
1999,Caribbean,Southern Africa,1.0
1999,Western Asia,Southern Europe,996.0
1999,Western Asia,Western Africa,129.0
1999,Eastern Europe,Eastern Europe,3399.0
1999,Eastern Europe,Caribbean,22.0
1999,Eastern Europe,South-eastern Asia,110.0
1999,Eastern Africa,Western Asia,74.0
1999,Eastern Africa,Northern Africa,335951.0
1999,Northern Europe,Southern Asia,45465.0
1999,Northern Europe,Middle Africa,2127.0
1999,Northern Europe,Southern Europe,153683.0
1999,Northern Europe,Western Asia,64898.0
1999,Northern Europe,Eastern Africa,56148.0
1999,Northern Europe,Western Africa,2139.0
1999,Northern Europe,Eastern Europe,5509.0
1999,Northern Europe,Central America,1096.0
1999,Northern Europe,South America,3699.0
1999,Northern Europe,Eastern Asia,1194.0
1999,Northern Europe,Caribbean,687.0
1999,Northern Europe,Northern Africa,4603.0
1999,Northern Europe,Northern Europe,175.0
1999,Northern Europe,Western Europe,9.0
1999,Northern Europe,South-eastern Asia,7179.0
1999,Northern Europe,Central Asia,194.0
1999,Northern Europe,Southern Africa,63.0
1999,Northern Europe,Northern America,20.0
1999,Caribbean,Eastern Asia,1.0
1999,Caribbean,Eastern Europe,3.0
1999,Northern Africa,Northern Africa,167650.0
1999,Northern Africa,Western Africa,293.0
1999,Northern Africa,Southern Asia,78.0
1999,Northern Africa,Eastern Africa,383221.0
1999,Northern Africa,Middle Africa,4732.0
1999,Northern Africa,Western Asia,8665.0
1999,Southern Europe,Southern Asia,1061.0
1999,Southern Europe,Middle Africa,914.0
